Source,Device Category,Hour Index,User Type,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue
(direct),mobile,000017,Returning Visitor,4,25.00%,16.00,00:02:11,0,$0.00
(direct),mobile,000021,Returning Visitor,4,25.00%,11.50,00:06:50,0,$0.00
(direct),mobile,000023,New Visitor,4,100.00%,1.25,00:00:00,0,$0.00
(direct),mobile,000029,Returning Visitor,4,75.00%,1.25,00:00:00,0,$0.00
(direct),mobile,000035,Returning Visitor,4,0.00%,4.50,00:00:54,1,$40.99
(direct),mobile,000038,Returning Visitor,4,25.00%,2.50,00:00:39,0,$0.00
(direct),mobile,000045,Returning Visitor,4,25.00%,6.75,00:03:23,0,$0.00
(direct),mobile,000049,New Visitor,4,25.00%,7.25,00:11:58,0,$0.00
(direct),mobile,000053,New Visitor,4,50.00%,2.50,00:01:28,0,$0.00
(direct),mobile,000055,Returning Visitor,4,75.00%,1.25,00:00:00,0,$0.00
(direct),mobile,000057,Returning Visitor,4,50.00%,3.50,00:00:26,0,$0.00
(direct),mobile,000080,Returning Visitor,4,25.00%,1.75,00:00:20,0,$0.00
(direct),mobile,000090,Returning Visitor,4,75.00%,1.25,00:00:00,0,$0.00
(direct),mobile,000093,Returning Visitor,4,75.00%,1.25,00:00:00,0,$0.00
(direct),mobile,000102,Returning Visitor,4,75.00%,7.00,00:09:04,1,$63.98
(direct),mobile,000105,Returning Visitor,4,50.00%,13.25,00:02:25,0,$0.00
(direct),mobile,000106,Returning Visitor,4,75.00%,1.25,00:00:01,0,$0.00
(direct),mobile,000112,Returning Visitor,4,50.00%,3.25,00:05:17,0,$0.00
(direct),mobile,000117,Returning Visitor,4,50.00%,2.50,00:07:27,0,$0.00
(direct),mobile,000120,New Visitor,4,50.00%,9.00,00:03:29,0,$0.00
(direct),mobile,000126,Returning Visitor,4,50.00%,2.75,00:00:51,0,$0.00
(direct),mobile,000140,Returning Visitor,4,50.00%,4.75,00:01:46,1,$29.97
(direct),mobile,000158,Returning Visitor,4,25.00%,2.00,00:00:42,0,$0.00
(direct),mobile,000163,Returning Visitor,4,25.00%,4.25,00:01:36,0,$0.00
(direct),mobile,000164,Returning Visitor,4,25.00%,6.00,00:07:18,0,$0.00
(direct),mobile,000165,Returning Visitor,4,25.00%,13.50,00:06:12,0,$0.00
(direct),tablet,000041,New Visitor,4,50.00%,2.75,00:00:57,0,$0.00
(direct),tablet,000045,New Visitor,4,50.00%,1.75,00:01:00,0,$0.00
(direct),tablet,000067,New Visitor,4,50.00%,4.00,00:06:08,0,$0.00
(direct),tablet,000071,New Visitor,4,100.00%,1.00,00:00:00,0,$0.00
(direct),tablet,000090,New Visitor,4,0.00%,5.25,00:03:23,0,$0.00
(direct),tablet,000132,New Visitor,4,75.00%,3.75,00:03:31,0,$0.00
(direct),tablet,000134,New Visitor,4,50.00%,2.75,00:01:44,0,$0.00
(direct),tablet,000135,New Visitor,4,75.00%,2.25,00:00:20,0,$0.00
(direct),tablet,000136,New Visitor,4,75.00%,10.00,00:06:59,0,$0.00
(direct),tablet,000161,New Visitor,4,50.00%,6.75,00:03:07,0,$0.00
[SS] - BUYERS - BOUGHT ALL TIME,mobile,000041,Returning Visitor,4,50.00%,2.25,00:03:07,0,$0.00
[SS] - BUYERS - BOUGHT ALL TIME,mobile,000065,Returning Visitor,4,25.00%,7.00,00:06:54,0,$0.00
[SS] - BUYERS - BOUGHT ALL TIME,mobile,000084,Returning Visitor,4,25.00%,3.75,00:02:09,0,$0.00
[SS] - BUYERS - BOUGHT ALL TIME,mobile,000135,Returning Visitor,4,75.00%,1.25,00:00:13,0,$0.00
[SS] - BUYERS - BOUGHT ALL TIME,mobile,000136,Returning Visitor,4,25.00%,8.25,00:09:57,0,$0.00
[SS] - BUYERS - BOUGHT IN 365 DAYS,mobile,000091,Returning Visitor,4,0.00%,10.50,00:09:20,0,$0.00
********* NON-BUYERS 10-26,desktop,000014,New Visitor,4,75.00%,1.75,00:00:23,0,$0.00
********* NON-BUYERS 10-26,desktop,000015,New Visitor,4,75.00%,4.50,00:05:38,0,$0.00
********* NON-BUYERS 10-26,desktop,000017,Returning Visitor,4,25.00%,8.75,00:08:47,0,$0.00
********* NON-BUYERS 10-26,desktop,000037,Returning Visitor,4,25.00%,14.75,00:10:44,0,$0.00
********* NON-BUYERS 10-26,desktop,000041,Returning Visitor,4,0.00%,4.00,00:14:31,0,$0.00
********* NON-BUYERS 10-26,desktop,000044,Returning Visitor,4,25.00%,13.00,00:05:26,0,$0.00
********* NON-BUYERS 10-26,desktop,000060,Returning Visitor,4,25.00%,10.00,00:09:41,1,$64.00
********* NON-BUYERS 10-26,desktop,000085,Returning Visitor,4,50.00%,17.25,00:15:53,0,$0.00
********* NON-BUYERS 10-26,desktop,000091,Returning Visitor,4,25.00%,9.75,00:02:26,0,$0.00
********* NON-BUYERS 10-26,desktop,000092,Returning Visitor,4,25.00%,10.00,00:04:02,0,$0.00
********* NON-BUYERS 10-26,desktop,000108,New Visitor,4,25.00%,13.00,00:06:35,0,$0.00
********* NON-BUYERS 10-26,desktop,000111,New Visitor,4,0.00%,4.50,00:01:13,0,$0.00
********* NON-BUYERS 10-26,desktop,000157,Returning Visitor,4,75.00%,5.25,00:00:27,0,$0.00
********* NON-BUYERS 10-26,desktop,000158,Returning Visitor,4,50.00%,3.75,00:03:31,0,$0.00
********* NON-BUYERS 10-26,desktop,000163,New Visitor,4,25.00%,3.75,00:04:57,0,$0.00
********* NON-BUYERS 10-26,desktop,000163,Returning Visitor,4,25.00%,3.25,00:03:09,0,$0.00
********* NON-BUYERS 10-26,mobile,000005,Returning Visitor,4,0.00%,5.00,00:06:08,0,$0.00
********* NON-BUYERS 10-26,mobile,000032,New Visitor,4,0.00%,3.75,00:17:45,0,$0.00
********* NON-BUYERS 10-26,mobile,000038,New Visitor,4,0.00%,4.50,00:06:31,0,$0.00
********* NON-BUYERS 10-26,mobile,000043,New Visitor,4,25.00%,4.25,00:02:04,0,$0.00
********* NON-BUYERS 10-26,mobile,000052,Returning Visitor,4,50.00%,4.50,00:01:17,0,$0.00
********* NON-BUYERS 10-26,mobile,000057,New Visitor,4,50.00%,5.50,00:07:11,0,$0.00
********* NON-BUYERS 10-26,mobile,000058,New Visitor,4,25.00%,8.25,00:02:11,1,$73.97
********* NON-BUYERS 10-26,mobile,000059,New Visitor,4,0.00%,7.75,00:06:07,0,$0.00
********* NON-BUYERS 10-26,mobile,000064,New Visitor,4,0.00%,12.50,00:01:22,0,$0.00
********* NON-BUYERS 10-26,mobile,000067,New Visitor,4,25.00%,12.25,00:04:20,0,$0.00
********* NON-BUYERS 10-26,mobile,000082,Returning Visitor,4,50.00%,3.00,00:01:06,0,$0.00
********* NON-BUYERS 10-26,mobile,000089,New Visitor,4,50.00%,16.50,00:02:06,0,$0.00
********* NON-BUYERS 10-26,mobile,000092,Returning Visitor,4,50.00%,13.75,00:02:38,0,$0.00
********* NON-BUYERS 10-26,mobile,000099,Returning Visitor,4,25.00%,8.75,00:09:36,0,$0.00
********* NON-BUYERS 10-26,mobile,000101,New Visitor,4,75.00%,1.75,00:00:09,0,$0.00
********* NON-BUYERS 10-26,mobile,000106,Returning Visitor,4,75.00%,3.00,00:00:31,0,$0.00
********* NON-BUYERS 10-26,mobile,000110,New Visitor,4,25.00%,9.00,00:04:38,0,$0.00
********* NON-BUYERS 10-26,mobile,000118,Returning Visitor,4,0.00%,4.25,00:07:50,0,$0.00
********* NON-BUYERS 10-26,mobile,000126,Returning Visitor,4,50.00%,1.50,00:04:06,0,$0.00
********* NON-BUYERS 10-26,mobile,000129,Returning Visitor,4,75.00%,4.75,00:01:30,0,$0.00
********* NON-BUYERS 10-26,mobile,000143,Returning Visitor,4,50.00%,3.75,00:00:45,0,$0.00
********* NON-BUYERS 10-26,mobile,000148,Returning Visitor,4,50.00%,1.75,00:01:53,0,$0.00
********* NON-BUYERS 10-26,mobile,000151,New Visitor,4,25.00%,2.75,00:02:37,0,$0.00
********* NON-BUYERS 10-26,mobile,000155,New Visitor,4,25.00%,11.00,00:07:33,0,$0.00
********* NON-BUYERS 10-26,mobile,000167,Returning Visitor,4,25.00%,10.50,00:06:24,0,$0.00
********* NON-BUYERS 10-26,tablet,000012,New Visitor,4,0.00%,7.00,00:15:32,0,$0.00
********* NON-BUYERS 10-26,tablet,000014,Returning Visitor,4,75.00%,3.25,00:00:45,0,$0.00
********* NON-BUYERS 10-26,tablet,000016,Returning Visitor,4,50.00%,4.00,00:03:13,0,$0.00
********* NON-BUYERS 10-26,tablet,000017,Returning Visitor,4,0.00%,5.25,00:09:32,0,$0.00
********* NON-BUYERS 10-26,tablet,000040,Returning Visitor,4,50.00%,4.50,00:04:34,0,$0.00
********* NON-BUYERS 10-26,tablet,000047,Returning Visitor,4,0.00%,4.75,00:04:47,0,$0.00
********* NON-BUYERS 10-26,tablet,000071,Returning Visitor,4,100.00%,1.00,00:00:00,0,$0.00
********* NON-BUYERS 10-26,tablet,000138,Returning Visitor,4,75.00%,1.25,00:00:22,0,$0.00
********* NON-BUYERS 10-26,tablet,000157,Returning Visitor,4,0.00%,6.00,00:07:26,0,$0.00
********* NON-BUYERS 10-26,tablet,000159,Returning Visitor,4,75.00%,2.00,00:05:05,0,$0.00
********** BUYERS - 10-13,desktop,000011,Returning Visitor,4,0.00%,9.00,00:06:30,0,$0.00
********** BUYERS - 10-13,desktop,000017,Returning Visitor,4,25.00%,5.25,00:02:16,0,$0.00
********** BUYERS - 10-13,desktop,000111,Returning Visitor,4,50.00%,1.50,00:00:29,0,$0.00
********** BUYERS - 10-13,desktop,000112,Returning Visitor,4,25.00%,8.00,00:03:19,1,$14.98
********** BUYERS - 10-13,desktop,000113,Returning Visitor,4,50.00%,4.50,00:01:38,1,$24.98
********** BUYERS - 10-13,desktop,000156,Returning Visitor,4,25.00%,4.75,00:02:01,0,$0.00
********** BUYERS - 10-13,desktop,000158,New Visitor,4,100.00%,1.00,00:00:00,0,$0.00
********** BUYERS - 10-13,desktop,000160,New Visitor,4,25.00%,8.00,00:10:38,1,$14.98
********** BUYERS - 10-13,mobile,000005,New Visitor,4,25.00%,5.25,00:11:44,0,$0.00
********** BUYERS - 10-13,mobile,000007,New Visitor,4,0.00%,6.00,00:07:11,0,$0.00
********** BUYERS - 10-13,mobile,000021,New Visitor,4,25.00%,12.00,00:08:50,0,$0.00
********** BUYERS - 10-13,mobile,000022,New Visitor,4,25.00%,9.75,00:04:27,2,$143.94
********** BUYERS - 10-13,mobile,000023,New Visitor,4,25.00%,6.50,00:03:59,0,$0.00
********** BUYERS - 10-13,mobile,000027,New Visitor,4,50.00%,2.25,00:01:36,0,$0.00
********** BUYERS - 10-13,mobile,000030,New Visitor,4,25.00%,3.25,00:04:12,0,$0.00
********** BUYERS - 10-13,mobile,000037,Returning Visitor,4,0.00%,9.00,00:08:57,1,$51.37
********** BUYERS - 10-13,mobile,000039,Returning Visitor,4,50.00%,2.00,00:00:14,0,$0.00
********** BUYERS - 10-13,mobile,000040,Returning Visitor,4,25.00%,5.25,00:03:05,0,$0.00
********** BUYERS - 10-13,mobile,000041,Returning Visitor,4,50.00%,2.00,00:00:45,0,$0.00
********** BUYERS - 10-13,mobile,000058,Returning Visitor,4,50.00%,9.50,00:07:24,0,$0.00
********** BUYERS - 10-13,mobile,000091,Returning Visitor,4,25.00%,5.25,00:01:53,0,$0.00
********** BUYERS - 10-13,mobile,000120,Returning Visitor,4,25.00%,3.75,00:07:23,0,$0.00
********** BUYERS - 10-13,mobile,000121,New Visitor,4,50.00%,7.25,00:05:03,1,$24.98
********** BUYERS - 10-13,mobile,000121,Returning Visitor,4,0.00%,11.75,00:06:59,1,$14.98
********** BUYERS - 10-13,mobile,000132,New Visitor,4,50.00%,2.00,00:00:58,0,$0.00
********** BUYERS - 10-13,mobile,000134,New Visitor,4,75.00%,1.25,00:00:39,0,$0.00
********** BUYERS - 10-13,mobile,000142,Returning Visitor,4,50.00%,8.25,00:11:22,0,$0.00
********** BUYERS - 10-13,mobile,000150,Returning Visitor,4,100.00%,12.50,00:00:00,0,$0.00
********** BUYERS - 10-13,mobile,000165,Returning Visitor,4,75.00%,6.75,00:11:24,0,$0.00
********** BUYERS - 10-13,mobile,000167,Returning Visitor,4,50.00%,4.00,00:01:50,0,$0.00
********** BUYERS - 10-13,tablet,000016,Returning Visitor,4,50.00%,2.75,00:02:45,0,$0.00
********** BUYERS - 10-13,tablet,000108,Returning Visitor,4,25.00%,4.25,00:02:33,1,$34.98
********** BUYERS - 10-13,tablet,000110,New Visitor,4,50.00%,3.75,00:01:00,1,$14.98
********** BUYERS - 10-13,tablet,000113,New Visitor,4,25.00%,5.00,00:02:14,0,$0.00
********** BUYERS - 10-13,tablet,000114,Returning Visitor,4,25.00%,6.50,00:04:06,1,$24.98
********** BUYERS - 10-13,tablet,000158,Returning Visitor,4,50.00%,8.25,00:01:13,0,$0.00
*********+NON-BUYERS+10-26,mobile,000011,Returning Visitor,4,0.00%,6.00,00:07:11,0,$0.00
*********+NON-BUYERS+10-26,mobile,000012,Returning Visitor,4,25.00%,5.00,00:02:46,0,$0.00
bing,desktop,000003,New Visitor,4,0.00%,4.25,00:04:45,0,$0.00
bing,desktop,000011,Returning Visitor,4,50.00%,3.00,00:03:41,0,$0.00
bing,desktop,000016,Returning Visitor,4,25.00%,4.00,00:04:21,0,$0.00
bing,desktop,000022,New Visitor,4,25.00%,2.50,00:00:31,0,$0.00
bing,desktop,000027,New Visitor,4,75.00%,3.50,00:00:47,0,$0.00
bing,desktop,000028,Returning Visitor,4,0.00%,3.50,00:07:34,0,$0.00
bing,desktop,000039,Returning Visitor,4,50.00%,3.00,00:01:27,0,$0.00
bing,desktop,000050,New Visitor,4,75.00%,2.50,00:00:29,0,$0.00
bing,desktop,000061,Returning Visitor,4,50.00%,2.25,00:00:32,0,$0.00
bing,desktop,000075,New Visitor,4,25.00%,2.25,00:02:12,0,$0.00
bing,desktop,000080,Returning Visitor,4,25.00%,18.50,00:08:27,0,$0.00
bing,desktop,000083,Returning Visitor,4,50.00%,8.25,00:05:29,0,$0.00
bing,desktop,000084,Returning Visitor,4,0.00%,4.00,00:00:56,0,$0.00
bing,desktop,000086,Returning Visitor,4,50.00%,4.75,00:02:37,0,$0.00
bing,desktop,000103,Returning Visitor,4,0.00%,8.50,00:13:25,1,$71.00
bing,desktop,000128,Returning Visitor,4,0.00%,8.50,00:06:46,1,$64.98
bing,desktop,000151,Returning Visitor,4,50.00%,6.50,00:03:50,1,$111.99
bing,desktop,000152,Returning Visitor,4,0.00%,5.25,00:01:24,0,$0.00
bing,desktop,000153,Returning Visitor,4,75.00%,2.25,00:01:08,0,$0.00
bing,mobile,000009,New Visitor,4,0.00%,9.00,00:04:24,0,$0.00
bing,mobile,000011,New Visitor,4,50.00%,6.50,00:02:37,0,$0.00
bing,mobile,000014,New Visitor,4,50.00%,1.50,00:00:20,0,$0.00
bing,mobile,000016,New Visitor,4,50.00%,10.25,00:09:50,0,$0.00
bing,mobile,000018,Returning Visitor,4,25.00%,3.25,00:01:57,0,$0.00
bing,mobile,000019,New Visitor,4,75.00%,6.25,00:03:23,1,$81.97
bing,mobile,000029,New Visitor,4,25.00%,5.75,00:15:29,0,$0.00
bing,mobile,000031,New Visitor,4,0.00%,4.50,00:04:51,0,$0.00
bing,mobile,000033,New Visitor,4,25.00%,2.75,00:01:42,0,$0.00
bing,mobile,000036,New Visitor,4,25.00%,2.50,00:01:19,0,$0.00
bing,mobile,000042,New Visitor,4,25.00%,1.50,00:07:21,0,$0.00
bing,mobile,000044,New Visitor,4,25.00%,9.25,00:07:04,0,$0.00
bing,mobile,000045,New Visitor,4,25.00%,7.75,00:30:07,0,$0.00
bing,mobile,000046,New Visitor,4,25.00%,21.25,00:14:03,0,$0.00
bing,mobile,000058,New Visitor,4,0.00%,6.75,00:06:45,0,$0.00
bing,mobile,000059,New Visitor,4,50.00%,5.25,00:04:52,0,$0.00
bing,mobile,000059,Returning Visitor,4,50.00%,7.25,00:08:55,1,$169.00
bing,mobile,000062,New Visitor,4,50.00%,2.75,00:02:30,0,$0.00
bing,mobile,000066,New Visitor,4,75.00%,3.75,00:00:42,0,$0.00
bing,mobile,000070,New Visitor,4,0.00%,8.25,00:04:58,0,$0.00
bing,mobile,000075,New Visitor,4,0.00%,5.50,00:09:48,0,$0.00
bing,mobile,000087,New Visitor,4,50.00%,5.00,00:01:10,0,$0.00
bing,mobile,000092,New Visitor,4,25.00%,10.50,00:06:48,0,$0.00
bing,mobile,000105,New Visitor,4,50.00%,3.50,00:00:53,0,$0.00
bing,mobile,000107,New Visitor,4,50.00%,6.75,00:01:23,0,$0.00
bing,mobile,000109,New Visitor,4,25.00%,4.75,00:08:12,0,$0.00
bing,mobile,000110,New Visitor,4,25.00%,4.75,00:02:51,0,$0.00
bing,mobile,000111,New Visitor,4,25.00%,5.25,00:04:28,0,$0.00
bing,mobile,000116,New Visitor,4,50.00%,3.75,00:05:25,0,$0.00
bing,mobile,000122,New Visitor,4,0.00%,14.00,00:09:29,0,$0.00
bing,mobile,000125,New Visitor,4,50.00%,1.50,00:01:31,0,$0.00
bing,mobile,000129,New Visitor,4,25.00%,4.50,00:03:45,0,$0.00
bing,mobile,000132,New Visitor,4,25.00%,5.25,00:03:02,0,$0.00
bing,mobile,000148,New Visitor,4,0.00%,2.25,00:04:54,0,$0.00
bing,mobile,000152,New Visitor,4,25.00%,3.50,00:00:46,0,$0.00
bing,mobile,000157,New Visitor,4,50.00%,3.25,00:05:24,0,$0.00
bing,mobile,000158,New Visitor,4,0.00%,14.25,00:08:06,0,$0.00
bing,mobile,000159,New Visitor,4,25.00%,2.50,00:01:43,0,$0.00
bing,tablet,000006,New Visitor,4,75.00%,2.25,00:00:36,0,$0.00
bing,tablet,000008,New Visitor,4,50.00%,7.25,00:02:46,0,$0.00
bing,tablet,000011,New Visitor,4,25.00%,6.00,00:05:48,0,$0.00
bing,tablet,000016,New Visitor,4,25.00%,6.25,00:05:19,0,$0.00
bing,tablet,000019,New Visitor,4,25.00%,5.75,00:02:51,0,$0.00
bing,tablet,000044,Returning Visitor,4,100.00%,2.50,00:00:00,0,$0.00
bing,tablet,000045,New Visitor,4,25.00%,6.75,00:07:59,0,$0.00
bing,tablet,000060,New Visitor,4,25.00%,8.00,00:10:34,0,$0.00
bing,tablet,000081,New Visitor,4,25.00%,7.00,00:10:30,0,$0.00
bing,tablet,000091,New Visitor,4,25.00%,8.50,00:06:00,0,$0.00
bing,tablet,000099,New Visitor,4,25.00%,3.00,00:00:57,0,$0.00
bing,tablet,000108,New Visitor,4,50.00%,3.25,00:13:56,0,$0.00
bing,tablet,000114,Returning Visitor,4,25.00%,19.25,00:14:46,0,$0.00
bing,tablet,000129,New Visitor,4,25.00%,7.25,00:06:52,0,$0.00
bing,tablet,000130,New Visitor,4,75.00%,1.50,00:00:08,0,$0.00
bing,tablet,000131,New Visitor,4,25.00%,3.75,00:01:38,0,$0.00
bing,tablet,000153,New Visitor,4,50.00%,4.00,00:00:45,0,$0.00
bing,tablet,000160,New Visitor,4,0.00%,4.50,00:02:52,0,$0.00
bing,tablet,000161,New Visitor,4,25.00%,6.25,00:05:18,0,$0.00
bing,tablet,000165,New Visitor,4,0.00%,9.00,00:04:38,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000014,Returning Visitor,4,25.00%,8.25,00:07:06,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000036,Returning Visitor,4,0.00%,7.00,00:09:36,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000037,Returning Visitor,4,0.00%,14.50,00:08:49,1,$43.97
FLOWS - BOD - SPLIT TEST - 2,mobile,000043,Returning Visitor,4,75.00%,8.50,00:06:52,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000060,Returning Visitor,4,25.00%,8.00,00:03:24,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000108,Returning Visitor,4,25.00%,10.00,00:21:50,0,$0.00
google,desktop,000026,New Visitor,4,100.00%,1.00,00:00:00,0,$0.00
google,desktop,000028,New Visitor,4,75.00%,2.00,00:00:11,0,$0.00
google,desktop,000029,Returning Visitor,4,25.00%,3.75,00:15:06,0,$0.00
google,desktop,000070,Returning Visitor,4,50.00%,4.50,00:01:47,0,$0.00
google,desktop,000071,Returning Visitor,4,50.00%,15.75,00:03:53,0,$0.00
google,desktop,000076,Returning Visitor,4,75.00%,2.25,00:00:49,0,$0.00
google,desktop,000079,Returning Visitor,4,0.00%,9.75,00:07:35,0,$0.00
google,desktop,000094,Returning Visitor,4,50.00%,8.50,00:09:20,0,$0.00
google,desktop,000125,Returning Visitor,4,75.00%,1.50,00:00:16,0,$0.00
google,desktop,000146,Returning Visitor,4,75.00%,1.50,00:02:13,0,$0.00
google,desktop,000149,Returning Visitor,4,25.00%,7.00,00:12:57,0,$0.00
google,tablet,000020,New Visitor,4,25.00%,11.00,00:11:11,0,$0.00
google,tablet,000034,Returning Visitor,4,50.00%,2.75,00:04:16,0,$0.00
google,tablet,000050,Returning Visitor,4,25.00%,19.25,00:14:08,0,$0.00
google,tablet,000057,Returning Visitor,4,25.00%,3.25,00:02:03,0,$0.00
google,tablet,000071,Returning Visitor,4,50.00%,2.50,00:00:47,0,$0.00
google,tablet,000077,Returning Visitor,4,50.00%,2.50,00:03:50,0,$0.00
google,tablet,000097,New Visitor,4,0.00%,9.00,00:12:55,0,$0.00
google,tablet,000101,Returning Visitor,4,0.00%,4.75,00:02:03,0,$0.00
google,tablet,000103,Returning Visitor,4,25.00%,5.00,00:06:04,0,$0.00
google,tablet,000107,Returning Visitor,4,50.00%,5.50,00:04:18,0,$0.00
google,tablet,000126,Returning Visitor,4,0.00%,17.25,00:10:32,1,$83.97
google,tablet,000129,Returning Visitor,4,25.00%,11.25,00:14:56,0,$0.00
google,tablet,000144,Returning Visitor,4,0.00%,11.00,00:13:35,0,$0.00
google,tablet,000147,Returning Visitor,4,75.00%,2.00,00:00:16,0,$0.00
google,tablet,000152,Returning Visitor,4,50.00%,3.75,00:02:38,0,$0.00
google,tablet,000154,Returning Visitor,4,50.00%,2.50,00:01:22,0,$0.00
t.co,mobile,000001,Returning Visitor,4,100.00%,1.00,00:00:00,0,$0.00
yahoo,desktop,000009,New Visitor,4,25.00%,8.75,00:04:45,0,$0.00
yahoo,desktop,000032,New Visitor,4,75.00%,2.75,00:03:48,0,$0.00
yahoo,desktop,000041,New Visitor,4,25.00%,8.75,00:04:26,0,$0.00
yahoo,desktop,000087,New Visitor,4,0.00%,6.00,00:06:29,0,$0.00
yahoo,desktop,000139,New Visitor,4,0.00%,15.00,00:04:41,0,$0.00
yahoo,mobile,000019,New Visitor,4,25.00%,6.50,00:04:58,0,$0.00
yahoo,mobile,000091,New Visitor,4,25.00%,4.00,00:01:46,0,$0.00
(direct),desktop,000037,Returning Visitor,3,66.67%,1.33,00:00:00,0,$0.00
(direct),desktop,000045,New Visitor,3,33.33%,4.00,00:09:32,0,$0.00
(direct),desktop,000046,New Visitor,3,66.67%,10.00,00:07:47,0,$0.00
(direct),desktop,000050,New Visitor,3,66.67%,1.33,00:00:03,0,$0.00
(direct),desktop,000051,New Visitor,3,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000057,New Visitor,3,66.67%,6.67,00:03:05,0,$0.00
(direct),desktop,000063,Returning Visitor,3,0.00%,12.67,00:11:20,0,$0.00
(direct),desktop,000073,New Visitor,3,66.67%,2.33,00:06:32,0,$0.00
(direct),desktop,000083,New Visitor,3,66.67%,1.67,00:00:13,0,$0.00
(direct),desktop,000089,New Visitor,3,66.67%,1.33,00:00:07,0,$0.00
(direct),desktop,000092,New Visitor,3,33.33%,5.67,00:06:01,0,$0.00
(direct),desktop,000093,New Visitor,3,33.33%,2.33,00:01:12,0,$0.00
(direct),desktop,000102,New Visitor,3,0.00%,15.00,00:06:42,1,$64.80
(direct),desktop,000106,New Visitor,3,33.33%,6.33,00:04:27,1,$54.97
(direct),desktop,000106,Returning Visitor,3,0.00%,2.33,00:00:40,1,$22.97
(direct),desktop,000109,New Visitor,3,33.33%,3.67,00:08:51,0,$0.00
(direct),desktop,000111,New Visitor,3,0.00%,6.00,00:03:10,0,$0.00
(direct),desktop,000111,Returning Visitor,3,33.33%,12.67,00:18:02,0,$0.00
(direct),desktop,000112,New Visitor,3,33.33%,2.00,00:01:42,1,$14.98
(direct),desktop,000119,New Visitor,3,0.00%,3.33,00:01:12,0,$0.00
(direct),desktop,000132,New Visitor,3,33.33%,19.00,00:09:01,1,$34.98
(direct),desktop,000135,New Visitor,3,33.33%,2.67,00:02:35,0,$0.00
(direct),desktop,000136,New Visitor,3,66.67%,5.33,00:02:07,0,$0.00
(direct),desktop,000139,New Visitor,3,33.33%,8.00,00:16:38,0,$0.00
(direct),desktop,000151,New Visitor,3,0.00%,5.67,00:04:03,1,$37.97
(direct),desktop,000154,New Visitor,3,33.33%,4.00,00:07:30,0,$0.00
(direct),desktop,000158,New Visitor,3,33.33%,1.67,00:00:21,0,$0.00
(direct),desktop,000162,New Visitor,3,33.33%,1.33,00:03:57,0,$0.00
(direct),desktop,000163,New Visitor,3,33.33%,7.33,00:14:23,0,$0.00
(direct),mobile,000009,Returning Visitor,3,66.67%,1.00,<00:00:01,0,$0.00
(direct),mobile,000012,Returning Visitor,3,33.33%,5.00,00:02:32,0,$0.00
(direct),mobile,000013,Returning Visitor,3,33.33%,4.67,00:06:01,0,$0.00
(direct),mobile,000019,Returning Visitor,3,66.67%,5.67,00:11:38,0,$0.00
(direct),mobile,000022,Returning Visitor,3,33.33%,5.33,00:09:11,0,$0.00
(direct),mobile,000024,Returning Visitor,3,0.00%,4.33,00:07:47,1,$31.97
(direct),mobile,000036,Returning Visitor,3,0.00%,2.00,00:00:47,0,$0.00
(direct),mobile,000040,Returning Visitor,3,33.33%,4.33,00:01:47,0,$0.00
(direct),mobile,000047,New Visitor,3,33.33%,11.67,00:05:56,0,$0.00
(direct),mobile,000050,New Visitor,3,66.67%,4.00,00:00:18,0,$0.00
(direct),mobile,000052,New Visitor,3,33.33%,9.33,00:06:27,0,$0.00
(direct),mobile,000054,Returning Visitor,3,33.33%,1.67,<00:00:01,0,$0.00
(direct),mobile,000058,Returning Visitor,3,33.33%,3.67,00:05:46,0,$0.00
(direct),mobile,000061,Returning Visitor,3,66.67%,1.33,00:00:00,0,$0.00
(direct),mobile,000064,Returning Visitor,3,66.67%,1.33,00:00:00,0,$0.00
(direct),mobile,000066,Returning Visitor,3,66.67%,2.33,00:00:43,0,$0.00
(direct),mobile,000067,Returning Visitor,3,0.00%,3.67,00:01:03,0,$0.00
(direct),mobile,000069,Returning Visitor,3,66.67%,14.33,00:16:38,0,$0.00
(direct),mobile,000077,Returning Visitor,3,100.00%,1.00,00:00:00,0,$0.00
(direct),mobile,000083,Returning Visitor,3,100.00%,3.33,00:00:00,0,$0.00
(direct),mobile,000089,Returning Visitor,3,66.67%,16.00,00:11:03,2,$105.56
(direct),mobile,000094,Returning Visitor,3,0.00%,11.00,00:24:01,0,$0.00
